gender,weight,height,age,activity,goal,target_weight,days,calories,protein,carbs,fat
female,52,178,44,moderate,build_muscle,57,174,2218,96,344,50
female,85,151,22,high,build_muscle,105,163,3032,145,430,80
female,97,178,32,high,gain_weight,99,95,3402,187,469,85
female,54,163,38,high,lose_weight,43,128,1357,114,150,33
female,70,178,48,high,gain_weight,81,88,2614,139,331,81
male,64,162,22,moderate,build_muscle,69,120,2786,116,390,84
female,93,162,27,high,lose_weight,68,107,2216,180,258,51
female,63,154,44,moderate,lose_weight,56,90,1246,125,111,33
male,79,153,50,high,build_muscle,86,90,2865,168,397,66
female,55,169,46,low,build_muscle,70,71,1710,118,189,53
female,62,188,24,low,lose_weight,50,72,1131,105,98,34
male,53,174,18,high,gain_weight,57,104,2908,92,420,95
female,80,176,43,moderate,build_muscle,99,75,2681,150,347,76
female,62,156,43,moderate,build_muscle,68,131,2255,123,297,63
male,81,167,48,low,lose_weight,59,37,1256,133,108,31
male,69,160,31,moderate,gain_weight,75,101,2590,122,345,79
female,60,173,22,high,lose_weight,43,175,1818,120,231,45
female,97,179,41,low,gain_weight,103,43,2489,187,272,71
female,69,158,18,moderate,build_muscle,75,82,2457,149,322,63
female,87,173,23,high,build_muscle,113,129,3218,148,494,71
female,64,176,22,high,lose_weight,46,112,1737,120,218,42
female,79,168,49,high,build_muscle,84,176,2896,158,364,89
female,64,171,19,moderate,gain_weight,76,165,2489,122,320,79
male,52,152,20,low,build_muscle,56,75,2059,105,302,47
male,74,177,23,low,lose_weight,52,87,1286,161,86,32
male,66,168,31,high,gain_weight,71,177,2919,128,449,67
female,71,153,40,low,lose_weight,45,133,883,154,3,27
female,90,178,31,low,gain_weight,104,149,2371,177,244,75
male,50,172,36,high,lose_weight,44,35,1642,98,212,44
female,64,151,21,low,lose_weight,49,43,894,116,46,26
male,77,179,23,moderate,gain_weight,100,73,3116,128,472,79
female,57,185,39,moderate,lose_weight,37,92,1402,114,161,33
male,82,159,22,high,build_muscle,91,150,3211,131,444,100
female,52,181,35,low,lose_weight,44,60,850,98,57,25
female,94,169,48,high,lose_weight,65,149,2075,184,225,48
female,72,190,22,high,gain_weight,80,49,3053,140,415,92
female,84,151,50,moderate,gain_weight,88,134,2431,138,336,59
male,64,171,19,high,lose_weight,39,93,1992,115,254,56
female,77,165,22,moderate,lose_weight,58,59,1687,161,160,44
female,94,167,24,low,build_muscle,116,104,2419,169,262,76
male,86,160,42,low,build_muscle,108,73,2354,180,251,69
female,58,163,35,high,lose_weight,35,180,1517,108,182,39
female,83,152,18,high,build_muscle,94,145,2794,170,353,77
male,55,157,20,moderate,build_muscle,62,153,2690,99,417,69
male,94,160,35,low,build_muscle,121,175,2582,179,304,72
female,77,151,30,high,lose_weight,64,107,1781,133,222,39
male,76,177,50,moderate,gain_weight,87,36,2907,156,367,90
male,78,159,38,moderate,lose_weight,73,159,2235,164,253,62
female,62,174,19,high,gain_weight,77,122,2852,126,421,73
female,97,180,48,low,build_muscle,106,135,2347,165,260,71
female,98,156,31,high,lose_weight,82,138,2202,210,204,60
female,61,152,26,high,gain_weight,66,70,2434,104,354,66
female,90,176,35,high,lose_weight,57,39,2090,172,216,59
female,58,165,21,high,gain_weight,68,82,2479,92,391,60
male,59,165,32,moderate,lose_weight,39,99,1661,107,208,43
male,87,162,46,high,build_muscle,105,118,3219,162,452,84
male,79,156,43,high,build_muscle,101,174,3034,163,411,81
female,72,163,39,low,lose_weight,45,107,936,143,23,30
male,75,165,23,moderate,build_muscle,95,88,2952,128,455,68
male,58,189,24,moderate,build_muscle,72,159,2787,116,393,83
male,57,166,19,moderate,lose_weight,51,164,2103,118,261,64
male,75,175,36,low,build_muscle,87,109,2405,160,293,65
female,94,182,41,high,lose_weight,89,179,2694,205,312,69
female,90,157,20,high,gain_weight,114,140,2989,194,398,68
male,100,162,19,low,build_muscle,112,55,2630,204,312,62
male,59,178,43,low,build_muscle,61,48,1991,127,251,53
male,91,162,33,moderate,lose_weight,63,55,2025,200,167,61
female,56,180,36,high,gain_weight,60,98,2776,89,413,84
male,86,161,19,moderate,build_muscle,96,41,3116,141,414,99
male,98,172,49,low,gain_weight,117,83,2630,183,301,76
female,90,180,50,low,build_muscle,111,125,2429,183,254,75
male,75,171,21,low,lose_weight,50,119,1412,146,107,44
male,94,168,38,high,build_muscle,116,49,3479,166,525,78
female,80,172,36,moderate,gain_weight,85,77,2624,167,316,76
male,87,167,36,low,build_muscle,106,162,2347,173,243,75
female,90,171,33,low,lose_weight,72,41,1370,182,74,37
female,76,159,33,moderate,lose_weight,51,135,1420,162,121,31
male,83,156,25,high,lose_weight,49,38,2299,178,249,65
female,60,184,49,low,build_muscle,71,118,1922,122,222,60
male,77,153,23,moderate,lose_weight,54,54,1839,131,227,44
male,51,162,22,moderate,build_muscle,55,141,2491,106,371,64
female,95,155,28,moderate,build_muscle,101,165,2880,155,393,76
male,78,174,21,low,gain_weight,84,176,2493,161,301,71
male,65,162,34,high,lose_weight,44,154,1791,141,185,53
female,97,167,22,high,build_muscle,103,59,3362,202,439,88
male,54,150,25,high,build_muscle,68,148,2694,94,388,84
male,81,169,41,moderate,build_muscle,87,57,3040,132,454,76
male,66,157,19,high,lose_weight,53,64,1910,140,203,59
female,52,170,28,high,build_muscle,58,155,2562,103,380,69
male,97,174,48,moderate,gain_weight,110,123,3135,189,362,102
female,86,155,45,moderate,lose_weight,71,109,1523,146,120,50
male,79,167,41,moderate,build_muscle,94,168,2785,153,356,82
male,98,156,47,moderate,build_muscle,123,95,3110,164,412,89
female,89,156,19,low,lose_weight,84,79,1522,173,109,43
female,92,187,28,low,lose_weight,61,56,1520,176,100,46
male,97,170,26,high,lose_weight,85,63,2510,160,299,74
male,72,178,30,low,gain_weight,82,168,2243,149,282,57
male,63,182,37,moderate,build_muscle,77,117,2850,106,450,69
male,80,161,45,high,lose_weight,49,51,2057,145,227,62
female,57,163,39,low,lose_weight,43,177,808,94,56,22
male,61,170,43,moderate,build_muscle,66,161,2693,104,412,69
male,51,153,37,moderate,gain_weight,53,136,2480,107,380,58
male,69,172,35,low,gain_weight,85,55,2193,131,263,67
female,90,190,39,low,build_muscle,102,32,2553,160,291,83
male,81,165,24,moderate,lose_weight,59,174,1937,164,176,63
female,73,167,24,high,gain_weight,90,146,2894,118,445,70
male,63,177,22,low,build_muscle,79,100,2158,122,271,64
female,79,190,18,low,gain_weight,91,30,2464,145,295,77
male,73,168,33,moderate,gain_weight,88,52,2815,121,388,85
female,83,161,47,high,lose_weight,50,48,1807,176,171,45
female,72,185,20,moderate,gain_weight,92,113,2854,116,417,80
female,89,165,41,low,lose_weight,82,56,1139,143,81,26
female,68,152,39,high,lose_weight,57,99,1488,142,154,33
male,73,188,46,low,lose_weight,57,97,1393,149,104,42
male,76,165,35,low,gain_weight,84,48,2181,166,257,53
male,97,169,42,moderate,lose_weight,79,97,2097,160,217,65
female,73,171,26,moderate,lose_weight,56,129,1685,119,203,43
female,72,177,28,moderate,lose_weight,44,117,1584,132,146,51
female,52,157,24,low,lose_weight,43,47,685,92,34,19
male,77,164,19,moderate,lose_weight,52,121,1848,151,217,41
female,91,153,39,low,gain_weight,106,168,2143,198,211,56
female,56,170,40,high,lose_weight,44,171,1590,105,187,46
male,90,164,36,moderate,build_muscle,108,105,2996,168,382,88
female,89,151,22,moderate,lose_weight,79,159,2015,181,184,61
male,83,176,22,moderate,gain_weight,100,108,3065,138,441,82
male,93,182,44,high,lose_weight,85,137,2762,191,340,70
female,77,178,42,low,lose_weight,69,141,1318,130,104,42
female,63,168,25,high,build_muscle,81,41,2695,111,378,81
male,88,158,20,low,lose_weight,69,172,1455,181,75,47
female,54,169,32,high,gain_weight,61,149,2550,107,383,65
male,78,180,38,moderate,lose_weight,60,133,1901,146,208,53
female,73,182,42,high,gain_weight,92,107,2879,155,390,77
female,66,164,23,low,lose_weight,45,142,1058,108,79,34
male,57,168,39,low,gain_weight,70,58,2132,105,287,62
male,62,155,29,high,build_muscle,75,93,2799,116,380,90
female,85,175,45,low,gain_weight,104,157,2173,165,222,69
male,71,172,47,moderate,build_muscle,86,51,2789,129,425,63
female,72,156,27,low,gain_weight,88,93,2110,131,262,59
female,84,188,25,low,gain_weight,92,153,2383,171,279,64
female,94,167,24,high,lose_weight,89,58,2319,197,221,71
male,68,150,27,high,lose_weight,56,71,1900,110,240,55
female,82,150,20,low,gain_weight,106,144,2235,177,248,59
male,95,157,19,moderate,gain_weight,106,53,3128,203,376,89
female,77,171,39,moderate,gain_weight,93,66,2551,143,305,83
female,87,168,21,moderate,gain_weight,113,137,2992,168,414,73
female,73,190,46,high,lose_weight,66,146,2345,117,307,71
male,78,182,39,low,gain_weight,87,107,2327,164,280,60
male,61,187,32,low,gain_weight,68,150,2231,125,316,51
female,50,158,35,moderate,build_muscle,55,142,2203,81,328,62
male,64,183,50,low,lose_weight,45,85,1230,119,118,30
male,95,161,44,low,build_muscle,100,146,2530,199,249,81
female,57,186,27,high,gain_weight,68,157,2902,121,443,71
male,77,174,36,moderate,gain_weight,92,51,2838,163,360,82
male,66,156,30,high,build_muscle,76,77,2961,116,452,76
male,50,160,37,high,build_muscle,59,82,2647,94,413,68
male,80,155,29,high,gain_weight,97,115,3088,163,441,74
male,70,165,25,low,lose_weight,51,108,1317,127,123,34
male,92,187,49,low,gain_weight,100,93,2621,196,283,77
female,73,181,46,moderate,build_muscle,82,138,2702,155,356,72
female,71,187,34,high,build_muscle,85,136,3056,137,439,83
male,90,156,32,low,gain_weight,117,67,2427,179,249,78
female,87,180,31,low,build_muscle,98,157,2345,173,238,77
female,62,178,48,high,lose_weight,42,135,1686,126,209,38
female,82,187,35,low,lose_weight,73,70,1189,157,62,34
female,88,178,29,high,build_muscle,110,75,3239,142,430,105
female,80,179,23,high,lose_weight,70,117,2264,172,245,65
male,63,175,22,moderate,gain_weight,74,85,2772,129,370,85
female,65,176,42,moderate,lose_weight,57,37,1447,133,150,34
male,85,153,45,moderate,gain_weight,108,67,2736,174,358,67
male,95,152,50,high,gain_weight,120,177,3232,197,412,88
male,82,157,36,low,lose_weight,71,36,1351,178,81,34
female,72,168,25,low,lose_weight,49,92,1114,137,83,25
female,52,178,45,high,gain_weight,66,40,2412,87,337,79
female,92,190,35,low,lose_weight,82,145,1561,191,86,49
male,98,172,27,low,gain_weight,101,143,2575,209,278,69
female,71,178,45,low,gain_weight,76,95,2091,146,229,65
male,76,156,49,high,gain_weight,97,48,2924,131,403,86
male,79,175,23,low,lose_weight,67,77,1399,148,105,42
male,94,182,43,moderate,build_muscle,119,100,3268,198,391,100
female,74,172,23,low,lose_weight,61,61,1203,124,114,27
female,65,161,35,low,gain_weight,81,67,1978,120,272,45
male,63,168,46,moderate,lose_weight,42,113,1564,114,191,37
male,98,159,31,moderate,build_muscle,112,98,3252,172,424,96
male,69,185,38,moderate,gain_weight,84,58,2945,147,390,88
female,55,167,38,low,build_muscle,69,105,1771,109,240,41
female,95,171,22,low,gain_weight,101,70,2428,202,267,60
male,56,172,29,low,build_muscle,62,170,2117,118,281,57
male,72,159,33,low,build_muscle,87,144,2296,121,315,61
male,57,153,27,low,build_muscle,71,118,2120,118,272,61
male,82,165,18,high,gain_weight,88,175,3411,148,517,83
female,54,164,35,high,gain_weight,62,89,2335,109,344,57
male,51,179,46,low,gain_weight,60,72,2034,99,296,50
female,75,186,44,low,lose_weight,54,162,1051,123,69,30
male,77,161,33,high,build_muscle,97,33,3147,146,480,70
female,73,158,18,moderate,build_muscle,86,120,2540,145,328,71
male,95,190,24,low,build_muscle,100,97,2725,173,316,84
female,89,162,42,low,gain_weight,108,135,2123,151,254,55
male,61,152,25,moderate,lose_weight,40,180,1452,121,137,45
female,58,153,44,moderate,build_muscle,71,143,2060,100,274,62
female,66,173,19,moderate,gain_weight,84,74,2629,121,349,82
female,66,177,32,high,build_muscle,84,116,2841,130,411,75
female,89,190,28,moderate,gain_weight,101,37,3041,163,438,70
female,74,153,31,low,build_muscle,78,32,2001,147,220,58
male,77,158,27,high,lose_weight,58,60,2055,133,266,50
female,53,173,34,moderate,gain_weight,55,169,2368,100,336,68
female,59,166,48,moderate,lose_weight,38,116,1151,108,105,32
male,80,182,20,moderate,build_muscle,93,82,3219,134,499,75
male,51,175,24,high,build_muscle,66,178,2890,93,457,75
female,65,178,27,low,lose_weight,45,179,1100,142,65,29
male,91,187,28,moderate,gain_weight,93,154,3410,195,456,89
male,97,183,24,low,lose_weight,59,32,1601,185,101,50
female,66,183,49,low,gain_weight,68,31,2074,132,279,47
female,65,184,28,high,lose_weight,60,138,2336,135,313,60
female,78,177,31,high,gain_weight,96,178,3059,165,411,83
female,67,153,25,moderate,gain_weight,76,107,2408,136,329,60
male,65,160,25,moderate,build_muscle,68,162,2606,109,399,63
male,73,164,28,high,lose_weight,56,117,2022,138,217,66
male,55,150,29,low,gain_weight,69,171,1999,90,301,47
male,88,181,39,moderate,gain_weight,99,69,3090,192,418,71
female,64,177,22,low,lose_weight,55,157,1372,120,148,33
male,53,163,26,low,build_muscle,66,52,2069,95,305,51
female,59,153,50,high,build_muscle,72,134,2359,117,299,76
male,83,151,47,low,build_muscle,103,143,2127,163,255,50
male,59,161,46,high,lose_weight,49,137,1874,118,230,53
male,76,157,29,high,build_muscle,86,78,3124,163,397,97
female,53,163,46,moderate,build_muscle,67,67,2105,100,295,57
male,60,172,22,moderate,lose_weight,44,36,1672,120,173,55
female,92,161,32,moderate,lose_weight,84,139,2087,159,215,65
male,67,182,33,low,lose_weight,40,166,1255,117,111,37
female,61,186,38,moderate,build_muscle,77,140,2553,103,404,57
male,65,168,38,moderate,lose_weight,40,139,1632,104,198,46
female,62,182,41,moderate,gain_weight,74,162,2622,133,342,80
female,98,161,40,high,build_muscle,126,43,3048,189,390,80
female,70,157,46,moderate,lose_weight,51,78,1267,121,126,30
female,70,158,37,high,build_muscle,84,75,2513,113,370,64
male,51,163,39,low,lose_weight,31,155,828,83,62,27
female,71,163,40,high,gain_weight,89,31,2816,151,397,69
male,89,183,44,low,build_muscle,93,107,2591,194,320,58
female,72,178,18,low,gain_weight,74,58,2161,141,289,48
male,52,166,30,moderate,gain_weight,55,152,2456,89,363,71
male,76,175,29,moderate,lose_weight,62,162,2030,135,263,48
female,100,176,35,high,build_muscle,115,75,3392,180,436,102
female,50,154,29,moderate,lose_weight,42,90,1178,94,114,38
male,84,173,44,high,gain_weight,103,120,3186,180,420,86
male,52,187,27,low,build_muscle,56,103,2213,97,298,69
female,51,183,50,low,lose_weight,37,160,905,104,54,29
female,93,173,22,low,build_muscle,102,99,2321,169,240,75
male,79,167,33,low,gain_weight,91,176,2382,162,275,70
male,57,151,50,low,lose_weight,50,104,913,115,65,21
male,96,187,49,low,lose_weight,84,80,1552,198,110,35
female,61,180,46,high,gain_weight,69,110,2709,115,360,89
female,88,161,24,high,gain_weight,113,75,3213,182,421,88
male,86,176,28,moderate,gain_weight,106,131,3029,184,415,70
male,90,188,40,moderate,lose_weight,74,38,2173,156,254,58
male,86,183,38,low,lose_weight,79,124,1836,143,221,41
male,67,154,38,low,build_muscle,72,102,1999,119,250,57
female,83,156,31,low,build_muscle,86,51,2010,135,226,62
male,72,153,18,moderate,lose_weight,43,50,1800,137,214,43
male,77,175,40,high,lose_weight,62,72,2202,139,277,59
male,72,177,26,high,gain_weight,93,95,3171,143,416,103
male,100,169,44,low,build_muscle,121,130,2488,217,218,82
male,68,151,32,moderate,lose_weight,40,178,1645,140,187,36
male,50,185,43,low,build_muscle,60,33,1992,84,265,66
female,69,175,39,high,build_muscle,82,53,2758,135,405,65
female,51,164,25,high,gain_weight,57,49,2493,102,376,63
female,60,154,42,low,gain_weight,63,103,1705,115,202,47
male,65,177,47,low,build_muscle,70,96,2245,127,294,61
male,89,154,46,moderate,build_muscle,92,169,2826,176,321,92
female,99,189,31,moderate,lose_weight,66,138,2178,212,192,62
male,70,153,45,high,lose_weight,51,180,1775,114,208,53
male,92,180,18,high,build_muscle,111,152,3576,155,488,111
male,90,176,35,low,gain_weight,116,88,2440,172,299,61
male,61,155,36,high,build_muscle,78,114,2793,127,382,83
male,85,182,37,low,gain_weight,105,129,2522,174,279,78
female,83,190,30,high,gain_weight,102,132,3241,143,504,72
male,85,156,37,high,lose_weight,62,98,2038,170,219,53
male,80,169,48,high,build_muscle,83,65,3138,163,411,93
female,66,186,48,low,gain_weight,71,106,2082,119,294,47
male,51,181,23,high,lose_weight,39,128,2009,96,301,46
female,75,190,23,low,lose_weight,64,157,1375,155,109,35
female,97,183,27,low,gain_weight,125,43,2504,179,276,75
male,63,161,49,low,lose_weight,47,143,887,101,68,22
male,83,154,42,low,lose_weight,58,111,1117,170,27,36
female,83,180,27,high,lose_weight,53,136,2152,146,280,49
female,99,165,28,low,lose_weight,61,126,1338,167,91,33
male,81,155,27,high,build_muscle,92,163,3191,148,420,101
male,59,189,35,high,lose_weight,52,91,2122,109,290,58
male,72,170,28,high,gain_weight,80,145,3043,128,436,87
female,72,161,41,low,lose_weight,57,120,923,152,23,24
female,59,183,32,high,lose_weight,35,135,1820,101,239,50
female,65,189,41,low,build_muscle,83,38,2184,118,280,65
female,55,164,46,high,lose_weight,50,124,1774,119,195,57
male,73,153,34,moderate,build_muscle,88,33,2630,119,383,68
male,54,159,40,low,gain_weight,69,98,2017,103,252,66
male,86,171,50,high,build_muscle,105,122,3155,161,429,87
male,68,167,42,high,build_muscle,70,63,2861,121,403,84
male,68,186,33,high,lose_weight,50,166,2195,122,312,50
female,50,188,27,high,gain_weight,58,146,2722,96,384,88
female,56,188,20,high,gain_weight,59,79,2884,108,411,89
male,83,150,37,high,build_muscle,97,155,3123,156,464,71
male,50,188,30,low,build_muscle,63,135,2114,96,316,51
female,100,151,31,low,gain_weight,118,115,2193,170,230,65
male,72,159,49,high,gain_weight,91,103,2861,143,372,88
female,52,164,27,low,build_muscle,58,50,1878,109,245,51
male,94,164,19,low,build_muscle,98,108,2497,168,285,75
male,91,165,36,moderate,lose_weight,56,171,2039,155,231,54
female,69,173,31,moderate,build_muscle,87,56,2631,128,379,66
male,76,181,26,high,lose_weight,55,60,2441,126,307,78
male,72,153,22,high,gain_weight,88,68,2968,134,448,70
male,73,177,39,low,gain_weight,81,78,2363,129,338,54
male,88,158,42,low,gain_weight,90,135,2373,175,250,74
female,66,176,43,moderate,lose_weight,61,38,1392,136,111,44
female,96,182,27,moderate,build_muscle,111,97,3170,201,424,73
male,53,162,33,moderate,lose_weight,45,127,1725,99,223,48
male,94,159,18,moderate,build_muscle,115,129,3142,150,425,93
female,85,161,30,high,build_muscle,101,84,3113,176,442,70
male,74,189,43,moderate,lose_weight,63,94,2033,141,215,67
male,87,176,32,moderate,build_muscle,97,57,3177,188,373,103
male,83,164,46,low,build_muscle,103,94,2280,158,264,65
male,60,176,25,low,build_muscle,73,35,2094,127,245,66
female,76,169,19,moderate,lose_weight,69,95,1889,155,214,45
male,76,179,47,moderate,build_muscle,92,163,2950,152,391,86
